"activity" "subject" "measurement" "mean" "sd"
"WALKING" 12 "fBodyAcc-kurtosis()-X" -0.555972568349 0.384153433722418
"WALKING" 12 "fBodyAcc-skewness()-Y" -0.351850484857 0.324805105484566
"WALKING" 12 "fBodyAcc-kurtosis()-Y" -0.660783512715 0.333435234319146
"WALKING" 12 "fBodyAcc-skewness()-Z" -0.269839247867812 0.405701183437635
"WALKING" 12 "fBodyAcc-kurtosis()-Z" -0.502332644273437 0.415023620129182
"WALKING" 12 "fBodyAcc-bandsEnergy()-1" -0.82600918910625 0.220755297111208
"WALKING" 12 "fBodyAcc-bandsEnergy()-9" -0.85502072765625 0.193776950311455
"WALKING" 12 "fBodyAcc-bandsEnergy()-17" -0.800466773340813 0.280658364966992
"WALKING" 12 "fBodyAcc-bandsEnergy()-25" -0.84205263538625 0.259070969620889
"WALKING" 12 "fBodyAcc-bandsEnergy()-33" -0.895480639240625 0.160766390542953
"WALKING" 12 "fBodyAcc-bandsEnergy()-41" -0.90070492375 0.142326815247127
"WALKING" 12 "fBodyAcc-bandsEnergy()-49" -0.939557464384375 0.109028383565407
"WALKING" 12 "fBodyAcc-bandsEnergy()-57" -0.952868594086563 0.121584628788356
"WALKING" 12 "fBodyAccJerk-mean()-X" -0.599109317756219 0.428482556737244
"WALKING" 12 "fBodyAccJerk-mean()-Y" -0.591296422972219 0.432392344258657
"WALKING" 12 "fBodyAccJerk-mean()-Z" -0.7754265825625 0.236299043338806
"WALKING" 12 "fBodyAccJerk-std()-X" -0.602960063359688 0.429504029951106
"WALKING" 12 "fBodyAccJerk-std()-Y" -0.579168053712969 0.45536881420367
"WALKING" 12 "fBodyAccJerk-std()-Z" -0.80858300040625 0.205234938863504
"WALKING" 12 "fBodyAccJerk-mad()-X" -0.52256784538625 0.513794296350787
"WALKING" 12 "fBodyAccJerk-mad()-Y" -0.58487907782625 0.449235879592646
"WALKING" 12 "fBodyAccJerk-mad()-Z" -0.7934844639375 0.2196170335834
"WALKING" 12 "fBodyAccJerk-max()-X" -0.677177599720937 0.365656783410135
"WALKING" 12 "fBodyAccJerk-max()-Y" -0.667945701311563 0.366630555098365
"WALKING" 12 "fBodyAccJerk-max()-Z" -0.8298692183125 0.186539219984222
"WALKING" 12 "fBodyAccJerk-min()-X" -0.87891484354375 0.185381634279244
"WALKING" 12 "fBodyAccJerk-min()-Y" -0.833209558984375 0.237008276846868
"WALKING" 12 "fBodyAccJerk-min()-Z" -0.8919324813125 0.168209914692842
"WALKING" 12 "fBodyAccJerk-sma()" -0.593122355392813 0.423932590074663
"WALKING" 12 "fBodyAccJerk-energy()-X" -0.81128486001875 0.245560744583606
"WALKING" 12 "fBodyAccJerk-energy()-Y" -0.801646763739687 0.287160259633003
"WALKING" 12 "fBodyAccJerk-energy()-Z" -0.95194246959375 0.0665170629519556
"WALKING" 12 "fBodyAccJerk-iqr()-X" -0.562276511376563 0.477229111247626
"WALKING" 12 "fBodyAccJerk-iqr()-Y" -0.6854458646875 0.345654960962339
"WALKING" 12 "fBodyAccJerk-iqr()-Z" -0.79972475496875 0.211072488896477
"WALKING" 12 "fBodyAccJerk-entropy()-X" -0.18197510871875 0.763783801355534
"WALKING" 12 "fBodyAccJerk-entropy()-Y" -0.20760403425 0.730799024844146
"WALKING" 12 "fBodyAccJerk-entropy()-Z" -0.369721301871562 0.582538547043224
"WALKING" 12 "fBodyAccJerk-maxInds-X" -0.388875 0.291989151471082
"WALKING" 12 "fBodyAccJerk-maxInds-Y" -0.356375 0.212019658105558
"WALKING" 12 "fBodyAccJerk-maxInds-Z" -0.2955 0.269753864356793
"WALKING" 12 "fBodyAccJerk-meanFreq()-X" -0.046619864264875 0.270015252647281
"WALKING" 12 "fBodyAccJerk-meanFreq()-Y" -0.204694170128437 0.221342026228816
"WALKING" 12 "fBodyAccJerk-meanFreq()-Z" -0.097564019993875 0.20416894526412
"WALKING" 12 "fBodyAccJerk-skewness()-X" -0.34499259272875 0.205198853956445
"WALKING" 12 "fBodyAccJerk-kurtosis()-X" -0.746300453524062 0.153962944507362
"WALKING" 12 "fBodyAccJerk-skewness()-Y" -0.42271001422875 0.147208309325982
"WALKING" 12 "fBodyAccJerk-kurtosis()-Y" -0.84969518565625 0.0877966422052625
"WALKING" 12 "fBodyAccJerk-skewness()-Z" -0.50113412978125 0.184500886385644
"WALKING" 12 "fBodyAccJerk-kurtosis()-Z" -0.8319260830625 0.112292222422465
"WALKING" 12 "fBodyAccJerk-bandsEnergy()-1" -0.8746707191875 0.170978734931761
"WALKING" 12 "fBodyAccJerk-bandsEnergy()-9" -0.8547270793125 0.204608450709888
"WALKING" 12 "fBodyAccJerk-bandsEnergy()-17" -0.820038889228125 0.252311340796679
"WALKING" 12 "fBodyAccJerk-bandsEnergy()-25" -0.841714623825938 0.259524056073316
"WALKING" 12 "fBodyAccJerk-bandsEnergy()-33" -0.899486365615625 0.164329355134137
"WALKING" 12 "fBodyAccJerk-bandsEnergy()-41" -0.88699545278125 0.164178916196667
"WALKING" 12 "fBodyAccJerk-bandsEnergy()-49" -0.93704677228125 0.100790390816284
"WALKING" 12 "fBodyAccJerk-bandsEnergy()-57" -0.9829972710625 0.0517393215330756
"WALKING" 12 "fBodyGyro-mean()-X" -0.661246826087188 0.329810195387528
"WALKING" 12 "fBodyGyro-mean()-Y" -0.74479814778125 0.242858413020208
"WALKING" 12 "fBodyGyro-mean()-Z" -0.657369914584375 0.336548027436564
"WALKING" 12 "fBodyGyro-std()-X" -0.750393858303125 0.244020218004978
"WALKING" 12 "fBodyGyro-std()-Y" -0.7334567315 0.249197339865227
"WALKING" 12 "fBodyGyro-std()-Z" -0.70823315425 0.288956959440767
"WALKING" 12 "fBodyGyro-mad()-X" -0.69110167153 0.297577531615509
"WALKING" 12 "fBodyGyro-mad()-Y" -0.7617662931875 0.222293662854409
"WALKING" 12 "fBodyGyro-mad()-Z" -0.668455250425 0.321924358125385
"WALKING" 12 "fBodyGyro-max()-X" -0.751011176525 0.260639394441168
"WALKING" 12 "fBodyGyro-max()-Y" -0.78248868546875 0.221998979708054
"WALKING" 12 "fBodyGyro-max()-Z" -0.77290550984375 0.243656143285708
"WALKING" 12 "fBodyGyro-min()-X" -0.92529168103125 0.117337263608807
"WALKING" 12 "fBodyGyro-min()-Y" -0.9171041748125 0.10879287688785
"WALKING" 12 "fBodyGyro-min()-Z" -0.9183234906875 0.108632978104987
"WALKING" 12 "fBodyGyro-sma()" -0.6771823077375 0.305575864804525
"WALKING" 12 "fBodyGyro-energy()-X" -0.92794199659375 0.0992010765517413
"WALKING" 12 "fBodyGyro-energy()-Y" -0.93416211584375 0.0751482506594077
"WALKING" 12 "fBodyGyro-energy()-Z" -0.89355382390625 0.131271157350539
"WALKING" 12 "fBodyGyro-iqr()-X" -0.671904627765312 0.340450305672308
"WALKING" 12 "fBodyGyro-iqr()-Y" -0.77965236678125 0.222336867580613
"WALKING" 12 "fBodyGyro-iqr()-Z" -0.69848537700625 0.312803773487408
"WALKING" 12 "fBodyGyro-entropy()-X" 0.017252853674375 0.555222889282677
"WALKING" 12 "fBodyGyro-entropy()-Y" 0.0398753485434375 0.531548951026594
"WALKING" 12 "fBodyGyro-entropy()-Z" -0.06909672293625 0.547748389599178
"WALKING" 12 "fBodyGyro-maxInds-X" -0.8910416659375 0.16279609551694
"WALKING" 12 "fBodyGyro-maxInds-Y" -0.76955645153125 0.265303142339584
"WALKING" 12 "fBodyGyro-maxInds-Z" -0.8096982755625 0.196756218606503
"WALKING" 12 "fBodyGyro-meanFreq()-X" -0.084349829508125 0.223331812319452
"WALKING" 12 "fBodyGyro-meanFreq()-Y" -0.107309871566031 0.23393928776604
"WALKING" 12 "fBodyGyro-meanFreq()-Z" -0.064849391596875 0.245364005803398
"WALKING" 12 "fBodyGyro-skewness()-X" -0.223544744641125 0.308539595761847
"WALKING" 12 "fBodyGyro-kurtosis()-X" -0.537537241509688 0.327832394688015
"WALKING" 12 "fBodyGyro-skewness()-Y" -0.264773621381994 0.340544734018573
"WALKING" 12 "fBodyGyro-kurtosis()-Y" -0.6073243422875 0.362289873430615
"WALKING" 12 "fBodyGyro-skewness()-Z" -0.197030469135656 0.348255216707823
"WALKING" 12 "fBodyGyro-kurtosis()-Z" -0.513701870510938 0.380244334995234
"WALKING" 12 "fBodyGyro-bandsEnergy()-1" -0.9422953271875 0.086642853086132
"WALKING" 12 "fBodyGyro-bandsEnergy()-9" -0.918039231 0.115122682837508
"WALKING" 12 "fBodyGyro-bandsEnergy()-17" -0.906505414421875 0.140730443166011
"WALKING" 12 "fBodyGyro-bandsEnergy()-25" -0.94993032621875 0.0837845866092215
"WALKING" 12 "fBodyGyro-bandsEnergy()-33" -0.94538953228125 0.114720334323355
"WALKING" 12 "fBodyGyro-bandsEnergy()-41" -0.94781351434375 0.0845183301543644
"WALKING" 12 "fBodyGyro-bandsEnergy()-49" -0.964056240125 0.059434121065982
"WALKING" 12 "fBodyGyro-bandsEnergy()-57" -0.97617473159375 0.0610712247147915
"WALKING" 12 "fBodyAccMag-mean()" -0.55928367746625 0.450458855372825
"WALKING" 12 "fBodyAccMag-std()" -0.65053328158 0.343232668471654
"WALKING" 12 "fBodyAccMag-mad()" -0.586137832058438 0.417525650138058
"WALKING" 12 "fBodyAccMag-max()" -0.750335843484375 0.242507821789519
"WALKING" 12 "fBodyAccMag-min()" -0.87222115834375 0.181078195918091
"WALKING" 12 "fBodyAccMag-sma()" -0.55928367746625 0.450458855372825
"WALKING" 12 "fBodyAccMag-energy()" -0.81751050640625 0.229078531066792
"WALKING" 12 "fBodyAccMag-iqr()" -0.68623349310625 0.331558158262463
"WALKING" 12 "fBodyAccMag-entropy()" -0.13278811059375 0.651858345066159
"WALKING" 12 "fBodyAccMag-maxInds" -0.78599137896875 0.225271222343495
"WALKING" 12 "fBodyAccMag-meanFreq()" 0.0755926577467031 0.215827175006514
"WALKING" 12 "fBodyAccMag-skewness()" -0.334038485472006 0.291286454100675
"WALKING" 12 "fBodyAccMag-kurtosis()" -0.62258951955625 0.290879817869303
"WALKING" 12 "fBodyBodyAccJerkMag-mean()" -0.564239194378438 0.463128715670469
"WALKING" 12 "fBodyBodyAccJerkMag-std()" -0.571614888155312 0.456726273308559
"WALKING" 12 "fBodyBodyAccJerkMag-mad()" -0.553300305932813 0.474579138133884
"WALKING" 12 "fBodyBodyAccJerkMag-max()" -0.61874904455125 0.408806197855337
"WALKING" 12 "fBodyBodyAccJerkMag-min()" -0.764508659249906 0.301397879813276
"WALKING" 12 "fBodyBodyAccJerkMag-sma()" -0.564239194378438 0.463128715670469
"WALKING" 12 "fBodyBodyAccJerkMag-energy()" -0.796947273689062 0.273201421667311
"WALKING" 12 "fBodyBodyAccJerkMag-iqr()" -0.638707611675 0.384002198170867
"WALKING" 12 "fBodyBodyAccJerkMag-entropy()" -0.269744330340625 0.674240424990361
"WALKING" 12 "fBodyBodyAccJerkMag-maxInds" -0.9053571410625 0.135760407032304
"WALKING" 12 "fBodyBodyAccJerkMag-meanFreq()" 0.126323612300937 0.203761975896594
"WALKING" 12 "fBodyBodyAccJerkMag-skewness()" -0.215474047610312 0.325167087881764
"WALKING" 12 "fBodyBodyAccJerkMag-kurtosis()" -0.545052787498125 0.327129144289114
"WALKING" 12 "fBodyBodyGyroMag-mean()" -0.717311676745625 0.262499423311964
"WALKING" 12 "fBodyBodyGyroMag-std()" -0.719438065809375 0.252585027358156
"WALKING" 12 "fBodyBodyGyroMag-mad()" -0.7025479608 0.265798779621634
"WALKING" 12 "fBodyBodyGyroMag-max()" -0.757514087096875 0.230861787962626
"WALKING" 12 "fBodyBodyGyroMag-min()" -0.8897210738125 0.146790868787536
"WALKING" 12 "fBodyBodyGyroMag-sma()" -0.717311676745625 0.262499423311964
"WALKING" 12 "fBodyBodyGyroMag-energy()" -0.9094945871875 0.122430902720073
"WALKING" 12 "fBodyBodyGyroMag-iqr()" -0.74978890403125 0.243782951844338
"WALKING" 12 "fBodyBodyGyroMag-entropy()" -0.008490938195625 0.516531224527275
"WALKING" 12 "fBodyBodyGyroMag-maxInds" -0.86474358971875 0.183084284180089
"WALKING" 12 "fBodyBodyGyroMag-meanFreq()" -0.0455357170932187 0.247564077328359
"WALKING" 12 "fBodyBodyGyroMag-skewness()" -0.296070159740312 0.297765675899831
"WALKING" 12 "fBodyBodyGyroMag-kurtosis()" -0.615223792904506 0.290049611844381
"WALKING" 12 "fBodyBodyGyroJerkMag-mean()" -0.78990285099375 0.217205316413136
"WALKING" 12 "fBodyBodyGyroJerkMag-std()" -0.7973614576875 0.218523249266008
"WALKING" 12 "fBodyBodyGyroJerkMag-mad()" -0.782831584375 0.233347233163815
"WALKING" 12 "fBodyBodyGyroJerkMag-max()" -0.813473223953125 0.200129821373185
"WALKING" 12 "fBodyBodyGyroJerkMag-min()" -0.86815318740625 0.17187119489517
"WALKING" 12 "fBodyBodyGyroJerkMag-sma()" -0.78990285099375 0.217205316413136
"WALKING" 12 "fBodyBodyGyroJerkMag-energy()" -0.95158366065625 0.0795602042154305
"WALKING" 12 "fBodyBodyGyroJerkMag-iqr()" -0.7915658429375 0.2145406499866
"WALKING" 12 "fBodyBodyGyroJerkMag-entropy()" -0.21342736485 0.551526272487067
"WALKING" 12 "fBodyBodyGyroJerkMag-maxInds" -0.9203373 0.0823774612679985
"WALKING" 12 "fBodyBodyGyroJerkMag-meanFreq()" 0.0705873609285625 0.213375842346611
"WALKING" 12 "fBodyBodyGyroJerkMag-skewness()" -0.231608061193156 0.271930756044168
"WALKING" 12 "fBodyBodyGyroJerkMag-kurtosis()" -0.577549165840938 0.265422778146125
"WALKING" 12 "angle(tBodyAccMean" 0.0167089409122156 0.357753232735225
"WALKING" 12 "angle(tBodyAccJerkMean)" 0.016330803500625 0.47491917665407
"WALKING" 12 "angle(tBodyGyroMean" 0.118881574046188 0.653201875043016
"WALKING" 12 "angle(tBodyGyroJerkMean" -0.06449492227475 0.511907307384299
"WALKING" 12 "angle(X" -0.5585710745 0.527698052326681
"WALKING" 12 "angle(Y" 0.0284575941434375 0.354996739679844
"WALKING" 12 "angle(Z" -0.0097817870829375 0.203471102501281
"WALKING" 12 "y" 1 0
"WALKING" 13 "tBodyAcc-mean()-X" 0.27456972840796 0.0472545863257164
"WALKING" 13 "tBodyAcc-mean()-Y" -0.0183337873806468 0.0265930714396722
"WALKING" 13 "tBodyAcc-mean()-Z" -0.108167276572637 0.0495451300614816
"WALKING" 13 "tBodyAcc-std()-X" -0.685015769826368 0.344858885067339
"WALKING" 13 "tBodyAcc-std()-Y" -0.570516379262438 0.434955631773097
"WALKING" 13 "tBodyAcc-std()-Z" -0.566126913374129 0.443639053053336
"WALKING" 13 "tBodyAcc-mad()-X" -0.70834563161194 0.32018634047804
"WALKING" 13 "tBodyAcc-mad()-Y" -0.578108544803483 0.426766976748643
"WALKING" 13 "tBodyAcc-mad()-Z" -0.572512133949164 0.435197689204966
"WALKING" 13 "tBodyAcc-max()-X" -0.566529362676617 0.429492383830163
"WALKING" 13 "tBodyAcc-max()-Y" -0.346099782578607 0.238686949878206
"WALKING" 13 "tBodyAcc-max()-Z" -0.601459184905473 0.238006714709251
"WALKING" 13 "tBodyAcc-min()-X" 0.570969693002985 0.305004810145709
"WALKING" 13 "tBodyAcc-min()-Y" 0.441937190669652 0.271437317761902
"WALKING" 13 "tBodyAcc-min()-Z" 0.512294140972139 0.372085003052903
"WALKING" 13 "tBodyAcc-sma()" -0.599451628838756 0.413844270357495
"WALKING" 13 "tBodyAcc-energy()-X" -0.890174208208955 0.134907816762444
"WALKING" 13 "tBodyAcc-energy()-Y" -0.92641377880597 0.0853226736041398
"WALKING" 13 "tBodyAcc-energy()-Z" -0.82354793918408 0.203722609031861
"WALKING" 13 "tBodyAcc-iqr()-X" -0.754080524626866 0.27102840956129
"WALKING" 13 "tBodyAcc-iqr()-Y" -0.671694460238806 0.333509779100881
"WALKING" 13 "tBodyAcc-iqr()-Z" -0.616515782988159 0.392122164390807
"WALKING" 13 "tBodyAcc-entropy()-X" -0.114443406004975 0.476376288287304
"WALKING" 13 "tBodyAcc-entropy()-Y" -0.14180124340796 0.384824955158248
"WALKING" 13 "tBodyAcc-entropy()-Z" -0.0805723292238806 0.412074035901425
"WALKING" 13 "tBodyAcc-arCoeff()-X" -0.109479201439303 0.341045971822814
"WALKING" 13 "tBodyAcc-arCoeff()-Y" -0.069378206648408 0.272502377176567
"WALKING" 13 "tBodyAcc-arCoeff()-Z" -0.0383646808959204 0.284649375651177
"WALKING" 13 "tBodyAcc-correlation()-X" 0.0803701350238806 0.439512208220917
"WALKING" 13 "tBodyAcc-correlation()-Y" 0.179525219285075 0.502912962128841
"WALKING" 13 "tGravityAcc-mean()-X" 0.740673476960199 0.38257067431647
"WALKING" 13 "tGravityAcc-mean()-Y" -0.106657735422886 0.263274419819436
"WALKING" 13 "tGravityAcc-mean()-Z" 0.0149105014577114 0.417254534214445
"WALKING" 13 "tGravityAcc-std()-X" -0.966599756965174 0.0594323968980823
"WALKING" 13 "tGravityAcc-std()-Y" -0.954139544527363 0.0740897209142997
"WALKING" 13 "tGravityAcc-std()-Z" -0.931027952238806 0.135797598679159
"WALKING" 13 "tGravityAcc-mad()-X" -0.967620032885572 0.0546791078583672
"WALKING" 13 "tGravityAcc-mad()-Y" -0.954934988358209 0.0724819702232216
"WALKING" 13 "tGravityAcc-mad()-Z" -0.931848398258706 0.133246546097881
"WALKING" 13 "tGravityAcc-max()-X" 0.680024604532338 0.376117685009732
"WALKING" 13 "tGravityAcc-max()-Y" -0.118080018109453 0.256197161841253
"WALKING" 13 "tGravityAcc-max()-Z" 0.0205027977164179 0.410939139383337
"WALKING" 13 "tGravityAcc-min()-X" 0.754108755208955 0.376246570125102
"WALKING" 13 "tGravityAcc-min()-Y" -0.0925887214975124 0.262348973262819
"WALKING" 13 "tGravityAcc-min()-Z" -0.000622011288557214 0.420180797877514
"WALKING" 13 "tGravityAcc-sma()" 0.146126983405473 0.301514332695537
"WALKING" 13 "tGravityAcc-energy()-X" 0.490631276865672 0.619392481016751
"WALKING" 13 "tGravityAcc-energy()-Y" -0.851293124179105 0.115936132571486
"WALKING" 13 "tGravityAcc-energy()-Z" -0.656197529950249 0.519918388203616
"WALKING" 13 "tGravityAcc-iqr()-X" -0.970651477164179 0.0428821926964843
"WALKING" 13 "tGravityAcc-iqr()-Y" -0.957807779800995 0.0643850849254286
"WALKING" 13 "tGravityAcc-iqr()-Z" -0.936182474378109 0.120180670069487
"WALKING" 13 "tGravityAcc-entropy()-X" -0.589627979922886 0.376092198976553
"WALKING" 13 "tGravityAcc-entropy()-Y" -0.886367173223881 0.265680973813019
"WALKING" 13 "tGravityAcc-entropy()-Z" -0.816120300069652 0.303252874345217
"WALKING" 13 "tGravityAcc-arCoeff()-X" -0.47543087129005 0.249672225333051
"WALKING" 13 "tGravityAcc-arCoeff()-Y" -0.410639827052239 0.283114285827083
"WALKING" 13 "tGravityAcc-arCoeff()-Z" -0.445413516004975 0.249456057545274
"WALKING" 13 "tGravityAcc-correlation()-X" 0.519959513721393 0.558654127076252
"WALKING" 13 "tGravityAcc-correlation()-Y" 0.0979518395548756 0.711824652970054
"WALKING" 13 "tBodyAccJerk-mean()-X" 0.0814934388044776 0.117621083032445
"WALKING" 13 "tBodyAccJerk-mean()-Y" 0.00147366212280099 0.139414093498408
"WALKING" 13 "tBodyAccJerk-mean()-Z" -0.0192572187473682 0.186467404002422
"WALKING" 13 "tBodyAccJerk-std()-X" -0.70494031299005 0.337430946555123
"WALKING" 13 "tBodyAccJerk-std()-Y" -0.671071052075522 0.375842001520089
"WALKING" 13 "tBodyAccJerk-std()-Z" -0.725278078975124 0.319979229262457
"WALKING" 13 "tBodyAccJerk-mad()-X" -0.695341274452736 0.35197378174091
"WALKING" 13 "tBodyAccJerk-mad()-Y" -0.660224006721891 0.38780848951016
"WALKING" 13 "tBodyAccJerk-mad()-Z" -0.718159942452736 0.325773660932557
"WALKING" 13 "tBodyAccJerk-max()-X" -0.766899472945274 0.28019413908956
"WALKING" 13 "tBodyAccJerk-max()-Y" -0.794649310641791 0.245044370479445
"WALKING" 13 "tBodyAccJerk-max()-Z" -0.787074368840796 0.264935721229179
"WALKING" 13 "tBodyAccJerk-min()-X" 0.697251599029851 0.335905964108306
"WALKING" 13 "tBodyAccJerk-min()-Y" 0.739455589004975 0.297695721616274
"WALKING" 13 "tBodyAccJerk-min()-Z" 0.693857462225871 0.358156662304255
"WALKING" 13 "tBodyAccJerk-sma()" -0.676385317621891 0.371890275596985
"WALKING" 13 "tBodyAccJerk-energy()-X" -0.898635201044776 0.134492784006509
"WALKING" 13 "tBodyAccJerk-energy()-Y" -0.873594383432836 0.171499655063456
"WALKING" 13 "tBodyAccJerk-energy()-Z" -0.908528813084577 0.126773768755021
"WALKING" 13 "tBodyAccJerk-iqr()-X" -0.669225631293532 0.388932934755236
"WALKING" 13 "tBodyAccJerk-iqr()-Y" -0.723420078480597 0.314671395224376
"WALKING" 13 "tBodyAccJerk-iqr()-Z" -0.729487865711443 0.313008176835557
"WALKING" 13 "tBodyAccJerk-entropy()-X" -0.149881031741294 0.660330659273021
"WALKING" 13 "tBodyAccJerk-entropy()-Y" -0.167574637114428 0.64340653353841
"WALKING" 13 "tBodyAccJerk-entropy()-Z" -0.135947072587065 0.654884424540344
"WALKING" 13 "tBodyAccJerk-arCoeff()-X" -0.0672098285701492 0.346069855782577
"WALKING" 13 "tBodyAccJerk-arCoeff()-Y" -0.0659152456776119 0.299644251553629
"WALKING" 13 "tBodyAccJerk-arCoeff()-Z" -0.0539957617327363 0.299390650769345
"WALKING" 13 "tBodyAccJerk-correlation()-X" -0.134324044113433 0.239501028560316
"WALKING" 13 "tBodyAccJerk-correlation()-Y" 0.211090815264677 0.281822011515312
"WALKING" 13 "tBodyGyro-mean()-X" -0.0505002185575124 0.174551358005964
"WALKING" 13 "tBodyGyro-mean()-Y" -0.0695801036455721 0.131968421731798
"WALKING" 13 "tBodyGyro-mean()-Z" 0.11224704484791 0.153265914751451
"WALKING" 13 "tBodyGyro-std()-X" -0.773903734527363 0.235385991357851
"WALKING" 13 "tBodyGyro-std()-Y" -0.641849236631841 0.388355024827822
"WALKING" 13 "tBodyGyro-std()-Z" -0.683503760268657 0.334163322934111
"WALKING" 13 "tBodyGyro-mad()-X" -0.775296275422886 0.235787000180829
"WALKING" 13 "tBodyGyro-mad()-Y" -0.668355266112488 0.359035088681348
"WALKING" 13 "tBodyGyro-mad()-Z" -0.691436510565672 0.325238957921573
"WALKING" 13 "tBodyGyro-max()-X" -0.710016248457711 0.199512769286043
"WALKING" 13 "tBodyGyro-max()-Y" -0.660716441129353 0.358755639345621
"WALKING" 13 "tBodyGyro-max()-Z" -0.508405329865672 0.266788806497175
"WALKING" 13 "tBodyGyro-min()-X" 0.666850253880597 0.205816526841876
"WALKING" 13 "tBodyGyro-min()-Y" 0.687745178288557 0.251203654384039
"WALKING" 13 "tBodyGyro-min()-Z" 0.602939450218905 0.258547274510348
"WALKING" 13 "tBodyGyro-sma()" -0.617588173800995 0.384208381080682
"WALKING" 13 "tBodyGyro-energy()-X" -0.931639617860696 0.0940867395967746
"WALKING" 13 "tBodyGyro-energy()-Y" -0.859591410298507 0.184646256652643
"WALKING" 13 "tBodyGyro-energy()-Z" -0.892608788358209 0.129764196692291
"WALKING" 13 "tBodyGyro-iqr()-X" -0.770720203990547 0.251082286496151
"WALKING" 13 "tBodyGyro-iqr()-Y" -0.71105794759204 0.315806377308431
"WALKING" 13 "tBodyGyro-iqr()-Z" -0.739297803980099 0.275495339100857
"WALKING" 13 "tBodyGyro-entropy()-X" -0.146510056442289 0.430991549184391
"WALKING" 13 "tBodyGyro-entropy()-Y" -0.0807390858368159 0.365279367533837
"WALKING" 13 "tBodyGyro-entropy()-Z" -0.0389552685965174 0.458232097612846
"WALKING" 13 "tBodyGyro-arCoeff()-X" -0.191941607578109 0.209098197719015
"WALKING" 13 "tBodyGyro-arCoeff()-Y" -0.115240025881095 0.200880392579889
"WALKING" 13 "tBodyGyro-arCoeff()-Z" -0.0431164015985075 0.286845773443898
"WALKING" 13 "tBodyGyro-correlation()-X" -0.231134284155224 0.398568542990042
"WALKING" 13 "tBodyGyro-correlation()-Y" -0.191311311158706 0.473094690149083
